variables="x","y","omega_nondim","k_nondim"
zone,t="CFL3D (averaged)"
     0.750000000E+00     0.500002500E-01     0.512345886E+01     0.601739253E-11
     0.750000000E+00     0.500007455E-01     0.943091661E+00     0.166445524E-09
     0.750000000E+00     0.500012409E-01     0.331288472E+00     0.108328768E-08
     0.750000000E+00     0.500017364E-01     0.160335004E+00     0.373335640E-08
     0.750000000E+00     0.500022356E-01     0.928178057E-01     0.928416810E-08
     0.750000000E+00     0.500027310E-01     0.600425322E-01     0.190300167E-07
     0.750000000E+00     0.500032302E-01     0.418459196E-01     0.343700535E-07
     0.750000000E+00     0.500037294E-01     0.307539757E-01     0.567999798E-07
     0.750000000E+00     0.500042323E-01     0.235142037E-01     0.879095587E-07
     0.750000000E+00     0.500047353E-01     0.185362212E-01     0.129383288E-06
     0.750000000E+00     0.500052419E-01     0.149705927E-01     0.183003117E-06
     0.750000000E+00     0.500057485E-01     0.123311598E-01     0.250652491E-06
     0.750000000E+00     0.500062552E-01     0.103238011E-01     0.334321584E-06
     0.750000000E+00     0.500067693E-01     0.876228325E-02     0.436113211E-06
     0.750000000E+00     0.500072834E-01     0.752411690E-02     0.558249525E-06
     0.750000000E+00     0.500078012E-01     0.652610022E-02     0.703079252E-06
     0.750000000E+00     0.500083227E-01     0.571013591E-02     0.873085298E-06
     0.750000000E+00     0.500088480E-01     0.503467093E-02     0.107089266E-05
     0.750000000E+00     0.500093732E-01     0.446935580E-02     0.129927679E-05
     0.750000000E+00     0.500099060E-01     0.399160944E-02     0.156117164E-05
     0.750000000E+00     0.500104424E-01     0.358435209E-02     0.185967792E-05
     0.750000000E+00     0.500109826E-01     0.323447282E-02     0.219807146E-05
     0.750000000E+00     0.500115265E-01     0.293177296E-02     0.257981060E-05
     0.750000000E+00     0.500120778E-01     0.266822381E-02     0.300854310E-05
     0.750000000E+00     0.500126291E-01     0.243743474E-02     0.348811341E-05
     0.750000000E+00     0.500131917E-01     0.223426847E-02     0.402256637E-05
     0.750000000E+00     0.500137542E-01     0.205455709E-02     0.461615196E-05
     0.750000000E+00     0.500143242E-01     0.189489027E-02     0.527332691E-05
     0.750000000E+00     0.500149016E-01     0.175245618E-02     0.599875534E-05
     0.750000000E+00     0.500154827E-01     0.162491907E-02     0.679730374E-05
     0.750000000E+00     0.500160713E-01     0.151032570E-02     0.767403640E-05
     0.750000000E+00     0.500166674E-01     0.140703266E-02     0.863420519E-05
     0.750000000E+00     0.500172671E-01     0.131364842E-02     0.968323502E-05
     0.750000000E+00     0.500178781E-01     0.122898858E-02     0.108267036E-04
     0.750000000E+00     0.500184928E-01     0.115203980E-02     0.120703185E-04
     0.750000000E+00     0.500191149E-01     0.108193036E-02     0.134198854E-04
     0.750000000E+00     0.500197482E-01     0.101790729E-02     0.148812683E-04
     0.750000000E+00     0.500203852E-01     0.959316996E-03     0.164603462E-04
     0.750000000E+00     0.500210334E-01     0.905589783E-03     0.181629621E-04
     0.750000000E+00     0.500216891E-01     0.856227183E-03     0.199948599E-04
     0.750000000E+00     0.500223559E-01     0.810791185E-03     0.219616177E-04
     0.750000000E+00     0.500230302E-01     0.768895668E-03     0.240685749E-04
     0.750000000E+00     0.500237119E-01     0.730198866E-03     0.263207485E-04
     0.750000000E+00     0.500244048E-01     0.694397517E-03     0.287227476E-04
     0.750000000E+00     0.500251089E-01     0.661221420E-03     0.312786833E-04
     0.750000000E+00     0.500258241E-01     0.630429393E-03     0.339920771E-04
     0.750000000E+00     0.500265468E-01     0.601805339E-03     0.368657657E-04
     0.750000000E+00     0.500272807E-01     0.575155340E-03     0.399018136E-04
     0.750000000E+00     0.500280258E-01     0.550304831E-03     0.431014396E-04
     0.750000000E+00     0.500287820E-01     0.527096505E-03     0.464649238E-04
     0.750000000E+00     0.500295531E-01     0.505388249E-03     0.499915550E-04
     0.750000000E+00     0.500303317E-01     0.485051482E-03     0.536795906E-04
     0.750000000E+00     0.500311252E-01     0.465969861E-03     0.575262111E-04
     0.750000000E+00     0.500319336E-01     0.448037812E-03     0.615275203E-04
     0.750000000E+00     0.500327494E-01     0.431159657E-03     0.656785451E-04
     0.750000000E+00     0.500335839E-01     0.415248505E-03     0.699732736E-04
     0.750000000E+00     0.500344295E-01     0.400225457E-03     0.744046956E-04
     0.750000000E+00     0.500352901E-01     0.386018946E-03     0.789648802E-04
     0.750000000E+00     0.500361618E-01     0.372563940E-03     0.836450708E-04
     0.750000000E+00     0.500370521E-01     0.359801415E-03     0.884357651E-04
     0.750000000E+00     0.500379537E-01     0.347677895E-03     0.933268566E-04
     0.750000000E+00     0.500388738E-01     0.336144774E-03     0.983077298E-04
     0.750000000E+00     0.500398089E-01     0.325158049E-03     0.103367412E-03
     0.750000000E+00     0.500407625E-01     0.314677818E-03     0.108494700E-03
