variables="x","y"
zone, t="original coordinate definition, DSMA661(MODEL A)" 
# original airfoil shape has blunt T.E.
# note: 5 apparent bad points removed from original data
1.000  -0.00051
0.990  -0.00096
0.975  -0.00173
0.970  -0.00200
0.950  -0.00313
0.940  -0.00372
0.918  -0.00507 
0.900  -0.00620
0.893  -0.00664
0.850  -0.00936 
0.843  -0.00980
0.800  -0.01253
0.793  -0.01298 
0.750  -0.01573
0.700  -0.01897
0.693  -0.01943
0.650  -0.02225 
0.600  -0.02557  
0.593  -0.02603
0.550  -0.02888
0.500  -0.03214  
0.493  -0.03259
0.450  -0.03527
0.400  -0.03799 
0.350  -0.03985 
0.300  -0.04037  
0.200  -0.03677  
0.150  -0.03310 
0.100  -0.02866
0.050  -0.02330
0.025  -0.01935 
0.010  -0.01478   
0.002  -0.00919
0.000   0.00000
0.002   0.00739
0.010   0.01501
0.025   0.02253
0.050   0.03076
0.100   0.04212
0.150   0.04979
0.200   0.05534
0.250   0.05929
0.300   0.06205
0.350   0.06379
0.400   0.06436
0.450   0.06360
0.493   0.06195
0.500   0.06161
0.550   0.05860
0.593   0.05524
0.600   0.05463
0.650   0.04973
0.693   0.04483
0.700   0.04397
0.750   0.03745
0.793   0.03132
0.800   0.03028
0.843   0.02383
0.850   0.02277
0.893   0.01626
0.900   0.01520
0.918   0.01248
0.940   0.00916
0.950   0.00766
0.970   0.00473
0.975   0.00400
0.990   0.00188 
1.000   0.00051 
