TITLE="Hemisphere cylinder (Experimental Data, AEDC-TR-76-112, p.68), AoA=19 deg"
# Note: phi=0 is leeside of hemisphere-cylinder
VARIABLES="Location number" "x" "Cp"
ZONE t="phi=0.0"  I=17 F=POINT

 2   0.000   0.8791
 3   0.136  -0.6881
 4   0.354  -0.8103
 5   0.500  -0.6307
 6   0.625  -0.6480
 7   0.750  -0.5386
 8   1.000  -0.2233
 9   1.500  -0.0148
10   2.000  -0.0022
11   2.500  -0.0101
12   3.000  -0.0113
13   4.000  -0.0350
14   5.000  -0.0758
15   6.000  -0.1177
16   7.000  -0.1092
17   8.000  -0.1147
18   9.000  -0.1147


ZONE t="phi=30.0"  I=17 F=POINT

 2   0.000   0.8765
 3   0.136  -0.5983
 4   0.354  -0.8903
 5   0.500  -0.6323
 6   0.625  -0.6185
 7   0.750  -0.5065
 8   1.000  -0.2649
 9   1.500  -0.0565
10   2.000  -0.0831
11   2.500  -0.1254
12   3.000  -0.1333
13   4.000  -0.1033
14   5.000  -0.1058
15   6.000  -0.1021
16   7.000  -0.1015
17   8.000  -0.1003
18   9.000  -0.1009


ZONE t="phi=60.0"  I=17 F=POINT

 2   0.000   0.8737
 3   0.136  -0.3518
 4   0.354  -0.9718
 5   0.500  -0.8693
 6   0.625  -0.5350
 7   0.750  -0.4351
 8   1.000  -0.3829
 9   1.500  -0.2437
10   2.000  -0.1625
11   2.500  -0.1283
12   3.000  -0.1094
13   4.000  -0.0929
14   5.000  -0.0923
15   6.000  -0.0800
16   7.000  -0.0782
17   8.000  -0.0807
18   9.000  -0.0886


ZONE t="phi=75.0"  I=17 F=POINT

 2   0.000   0.8684
 3   0.136  -0.1988
 4   0.354  -0.9668
 5   0.500  -0.8204
 6   0.625  -0.4619
 7   0.750  -0.4508
 8   1.000  -0.4137
 9   1.500  -0.3396
10   2.000  -0.2710
11   2.500  -0.2321
12   3.000  -0.1957
13   4.000  -0.1901
14   5.000  -0.1914
15   6.000  -0.1753
16   7.000  -0.1765
17   8.000  -0.1741
18   9.000  -0.1864

ZONE t="phi=90.0"  I=17 F=POINT

 2   0.000   0.8652
 3   0.136  -0.0108
 4   0.354  -0.8491
 5   0.500  -0.7763
 6   0.625  -0.4613
 7   0.750  -0.4373
 8   1.000  -0.4097
 9   1.500  -0.3480
10   2.000  -0.2985
11   2.500  -0.2770
12   3.000  -0.2568
13   4.000  -0.2592
14   5.000  -0.2543
15   6.000  -0.2433
16   7.000  -0.2439
17   8.000  -0.2476
18   9.000  -0.2654


ZONE t="phi=105.0"  I=17 F=POINT

 2   0.000   0.8665
 3   0.136   0.1795
 4   0.354  -0.6918
 5   0.500  -0.7148
 6   0.625  -0.4354
 7   0.750  -0.3893
 8   1.000  -0.3580
 9   1.500  -0.3211
10   2.000  -0.2910
11   2.500  -0.2707
12   3.000  -0.2437
13   4.000  -0.2517
14   5.000  -0.2498
15   6.000  -0.2400
16   7.000  -0.2424
17   8.000  -0.2406
18   9.000  -0.2553


ZONE t="phi=135.0"  I=17 F=POINT

 2   0.000   0.8639
 3   0.136   0.5713
 4   0.354  -0.3210
 5   0.500  -0.4197
 6   0.625  -0.2296
 7   0.750  -0.1793
 8   1.000  -0.1500
 9   1.500  -0.1125
10   2.000  -0.1013
11   2.500  -0.0940
12   3.000  -0.0671
13   4.000   0.0562
14   5.000  -0.0684
15   6.000   0.0549
16   7.000  -0.0580
17   8.000  -0.0623
18   9.000  -0.0738


ZONE t="phi=180.0"  I=17 F=POINT

 2   0.000   0.8594
 3   0.136   0.8345
 4   0.354  -0.0465
 5   0.500  -0.1508
 6   0.625  -0.0106
 7   0.750   0.0393
 8   1.000   0.0623
 9   1.500   0.1066
10   2.000   0.1127
11   2.500   0.1164
12   3.000   0.1263
13   4.000   0.1312
14   5.000   0.1189
15   6.000   0.1201
16   7.000   0.1189
17   8.000   0.1171
18   9.000   0.1103







































