TITLE="Hemisphere cylinder (Experimental Data, AEDC-TR-76-112, p.67), AoA=15 deg"
# Note: phi=0 is leeside of hemisphere-cylinder
VARIABLES="Location number" "x" "Cp"
ZONE t="phi=0.0"  I=17 F=POINT

 2   0.000   0.9681
 3   0.136  -0.5226
 4   0.354  -0.8629
 5   0.500  -0.7069
 6   0.625  -0.5883
 7   0.750  -0.4140
 8   1.000  -0.1048
 9   1.500   0.0038
10   2.000  -0.0035
11   2.500  -0.0071
12   3.000  -0.0029
13   4.000  -0.0084
14   5.000  -0.0345
15   6.000  -0.0668
16   7.000  -0.0430
17   8.000  -0.0442
18   9.000  -0.0534


ZONE t="phi=30.0"  I=17 F=POINT

 2   0.000   0.9627
 3   0.136  -0.4534
 4   0.354  -0.9505
 5   0.500  -0.7711
 6   0.625  -0.5752
 7   0.750  -0.3884
 8   1.000  -0.1706
 9   1.500  -0.0351
10   2.000  -0.0394
11   2.500  -0.0565
12   3.000  -0.0668
13   4.000  -0.0687
14   5.000  -0.0693
15   6.000  -0.0595
16   7.000  -0.0583
17   8.000  -0.0595
18   9.000  -0.0650


ZONE t="phi=60.0"  I=17 F=POINT

 2   0.000   0.9597
 3   0.136  -0.2491
 4   0.354  -0.9818
 5   0.500  -0.8154
 6   0.625  -0.5318
 7   0.750  -0.3653
 8   1.000  -0.2807
 9   1.500  -0.1701
10   2.000  -0.1236
11   2.500  -0.0994
12   3.000  -0.0783
13   4.000  -0.0653
14   5.000  -0.0653
15   6.000  -0.0585
16   7.000  -0.0573
17   8.000  -0.0579
18   9.000  -0.0622


ZONE t="phi=75.0"  I=17 F=POINT

 2   0.000   0.9568
 3   0.136  -0.1223
 4   0.354  -0.9599
 5   0.500  -0.8039
 6   0.625  -0.4427
 7   0.750  -0.3554
 8   1.000  -0.2922
 9   1.500  -0.2254
10   2.000  -0.1870
11   2.500  -0.1653
12   3.000  -0.1406
13   4.000  -0.1245
14   5.000  -0.1177
15   6.000  -0.1009
16   7.000  -0.0941
17   8.000  -0.0898
18   9.000  -0.0941

ZONE t="phi=90.0"  I=17 F=POINT

 2   0.000   0.9539
 3   0.136   0.0389
 4   0.354  -0.8566
 5   0.500  -0.7490
 6   0.625  -0.3808
 7   0.750  -0.3412
 8   1.000  -0.2961
 9   1.500  -0.2317
10   2.000  -0.1982
11   2.500  -0.1890
12   3.000  -0.1651
13   4.000  -0.1534
14   5.000  -0.1534
15   6.000  -0.1356
16   7.000  -0.1307
17   8.000  -0.1283
18   9.000  -0.1344


ZONE t="phi=105.0"  I=17 F=POINT

 2   0.000   0.9535
 3   0.136   0.1919
 4   0.354  -0.7176
 5   0.500  -0.7176
 6   0.625  -0.3470
 7   0.750  -0.3054
 8   1.000  -0.2647
 9   1.500  -0.2157
10   2.000  -0.1920
11   2.500  -0.1784
12   3.000  -0.1587
13   4.000  -0.1526
14   5.000  -0.1581
15   6.000  -0.1439
16   7.000  -0.1433
17   8.000  -0.1415
18   9.000  -0.1495


ZONE t="phi=135.0"  I=17 F=POINT

 2   0.000   0.9527
 3   0.136   0.5079
 4   0.354  -0.4349
 5   0.500  -0.4833
 6   0.625  -0.2092
 7   0.750  -0.1599
 8   1.000  -0.1307
 9   1.500  -0.0823
10   2.000  -0.0634
11   2.500  -0.0591
12   3.000  -0.0433
13   4.000  -0.0360
14   5.000  -0.0482
15   6.000  -0.0372
16   7.000  -0.0403
17   8.000  -0.0445
18   9.000  -0.0536


ZONE t="phi=180.0"  I=17 F=POINT

 2   0.000   0.9510
 3   0.136   0.7151
 4   0.354  -0.2242
 5   0.500  -0.2820
 6   0.625  -0.0920
 7   0.750  -0.0231
 8   1.000   0.0090
 9   1.500   0.0595
10   2.000   0.0684
11   2.500   0.0727
12   3.000   0.0837
13   4.000   0.0886
14   5.000   0.0764
15   6.000   0.0855
16   7.000   0.0770
17   8.000   0.0764
18   9.000   0.0702







































