TITLE="Hemisphere cylinder (Experimental Data, AEDC-TR-76-112, p.66), AoA=10 deg"
# Note: phi=0 is leeside of hemisphere-cylinder
VARIABLES="Location number" "x" "Cp"
ZONE t="phi=0.0"  I=17 F=POINT

 2   0.000   1.0443
 3   0.136  -0.3148
 4   0.354  -0.9756
 5   0.500  -0.8338
 6   0.625  -0.5025
 7   0.750  -0.2709
 8   1.000  -0.1187
 9   1.500  -0.0229
10   2.000  -0.0098
11   2.500  -0.0067
12   3.000  -0.0006
13   4.000  -0.0
14   5.000  -0.0092
15   6.000  -0.0354
16   7.000  -0.0122
17   8.000  -0.0110
18   9.000  -0.0153


ZONE t="phi=30.0"  I=17 F=POINT

 2   0.000   1.0414
 3   0.136  -0.2565
 4   0.354  -0.9837
 5   0.500  -0.8493
 6   0.625  -0.4811
 7   0.750  -0.2841
 8   1.000  -0.1184
 9   1.500  -0.0310
10   2.000  -0.0233
11   2.500  -0.0202
12   3.000  -0.0159
13   4.000  -0.0233
14   5.000  -0.0325
15   6.000  -0.0276
16   7.000  -0.0276
17   8.000  -0.0294
18   9.000  -0.0368


ZONE t="phi=60.0"  I=17 F=POINT

 2   0.000   1.0412
 3   0.136  -0.1202
 4   0.354  -0.9866
 5   0.500  -0.8263
 6   0.625  -0.4364
 7   0.750  -0.2502
 8   1.000  -0.1700
 9   1.500  -0.0999
10   2.000  -0.0741
11   2.500  -0.0631
12   3.000  -0.0489
13   4.000  -0.0385
14   5.000  -0.0403
15   6.000  -0.0330
16   7.000  -0.0323
17   8.000  -0.0348
18   9.000  -0.0403


ZONE t="phi=75.0"  I=17 F=POINT

 2   0.000   1.0395
 3   0.136  -0.0233
 4   0.354  -0.9199
 5   0.500  -0.7826
 6   0.625  -0.3810
 7   0.750  -0.2447
 8   1.000  -0.1802
 9   1.500  -0.1233
10   2.000  -0.0981
11   2.500  -0.0862
12   3.000  -0.0688
13   4.000  -0.0626
14   5.000  -0.0651
15   6.000  -0.0538
16   7.000  -0.0507
17   8.000  -0.0501
18   9.000  -0.0570

ZONE t="phi=90.0"  I=17 F=POINT

 2   0.000   1.0360
 3   0.136   0.0903
 4   0.354  -0.8482
 5   0.500  -0.7219
 6   0.625  -0.3497
 7   0.750  -0.2354
 8   1.000  -0.1850
 9   1.500  -0.1183
10   2.000  -0.0979
11   2.500  -0.0948
12   3.000  -0.0759
13   4.000  -0.0710
14   5.000  -0.0765
15   6.000  -0.0643
16   7.000  -0.0631
17   8.000  -0.0655
18   9.000  -0.0729


ZONE t="phi=105.0"  I=17 F=POINT

 2   0.000   1.0373
 3   0.136   0.1958
 4   0.354  -0.7494
 5   0.500  -0.7031
 6   0.625  -0.3170
 7   0.750  -0.2236
 8   1.000  -0.1699
 9   1.500  -0.1180
10   2.000  -0.0980
11   2.500  -0.0881
12   3.000  -0.0720
13   4.000  -0.0702
14   5.000  -0.0776
15   6.000  -0.0677
16   7.000  -0.0677
17   8.000  -0.0696
18   9.000  -0.0770


ZONE t="phi=135.0"  I=17 F=POINT

 2   0.000   1.0365
 3   0.136   0.4079
 4   0.354  -0.5784
 5   0.500  -0.5583
 6   0.625  -0.2234
 7   0.750  -0.1538
 8   1.000  -0.1099
 9   1.500  -0.0559
10   2.000  -0.0367
11   2.500  -0.0318
12   3.000  -0.0178
13   4.000  -0.0117
14   5.000  -0.0227
15   6.000  -0.0135
16   7.000  -0.0160
17   8.000  -0.0215
18   9.000  -0.0288


ZONE t="phi=180.0"  I=17 F=POINT

 2   0.000   1.0347
 3   0.136   0.5430
 4   0.354  -0.4359
 5   0.500  -0.4386
 6   0.625  -0.1762
 7   0.750  -0.0909
 8   1.000  -0.0432
 9   1.500   0.0155
10   2.000   0.0262
11   2.500   0.0317
12   3.000   0.0427
13   4.000   0.0470
14   5.000   0.0354
15   6.000   0.0433
16   7.000   0.0354
17   8.000   0.0366
18   9.000   0.0311







































