# Convergence of forces with grid size
variables="N","h^2=1/N","h=sqrt(1/N)","C_L","C_D","C_Dp","C_Dv"
zone, t="CFL3D SARC"
 901120.0  0.110973E-05  0.105344E-02    0.24952690629E-01  0.35632544997E-02  0.42520140689E-03  0.31380530929E-02
 225280.0  0.443892E-05  0.210687E-02    0.24887779629E-01  0.35686457358E-02  0.42714999307E-03  0.31414957427E-02
  56320.0  0.177557E-04  0.421375E-02    0.24759019025E-01  0.35920351980E-02  0.44421657479E-03  0.31478186232E-02
  14080.0  0.710227E-04  0.842750E-02    0.24473934167E-01  0.37372413170E-02  0.57836067351E-03  0.31588806435E-02
   3520.0  0.284091E-03  0.168550E-01    0.23522311613E-01  0.46993751929E-02  0.15227234072E-02  0.31766517857E-02
zone, t="FUN3D SARC"
 901120.0  0.110973E-05  0.105344E-02  0.2500322E-01  0.3553474E-02  0.4255544E-03  0.3127919E-02
 225280.0  0.443892E-05  0.210687E-02  0.2496830E-01  0.3550292E-02  0.4277853E-03  0.3122507E-02
  56320.0  0.177557E-04  0.421375E-02  0.2488732E-01  0.3559286E-02  0.4431970E-03  0.3116089E-02
  14080.0  0.710227E-04  0.842750E-02  0.2470280E-01  0.3654399E-02  0.5471090E-03  0.3107290E-02
   3520.0  0.284091E-03  0.168550E-01  0.2422214E-01  0.4226077E-02  0.1125332E-02  0.3100745E-02
