variables="x","y","omega_nondim","k_nondim"
zone, t="CFL3D"
  0.7500000      5.0000250E-02   5.123471      6.2510691E-12
  0.7500000      5.0000742E-02  0.9430940      1.7290919E-10
  0.7500000      5.0001241E-02  0.3312893      1.1253556E-09
  0.7500000      5.0001740E-02  0.1603354      3.8783359E-09
  0.7500000      5.0002232E-02  9.2818037E-02  9.6447046E-09
  0.7500000      5.0002731E-02  6.0042694E-02  1.9769018E-08
  0.7500000      5.0003231E-02  4.1846044E-02  3.5704758E-08
  0.7500000      5.0003730E-02  3.0754086E-02  5.9005703E-08
  0.7500000      5.0004229E-02  2.3514304E-02  9.1323329E-08
  0.7500000      5.0004736E-02  1.8536324E-02  1.3440754E-07
  0.7500000      5.0005242E-02  1.4970699E-02  1.9010940E-07
  0.7500000      5.0005749E-02  1.2331274E-02  2.6038543E-07
  0.7500000      5.0006256E-02  1.0323927E-02  3.4730294E-07
  0.7500000      5.0006770E-02  8.7624229E-03  4.5304617E-07
  0.7500000      5.0007284E-02  7.5242715E-03  5.7992327E-07
  0.7500000      5.0007805E-02  6.5262723E-03  7.3037364E-07
  0.7500000      5.0008327E-02  5.7103261E-03  9.0697586E-07
  0.7500000      5.0008848E-02  5.0348812E-03  1.1124561E-06
  0.7500000      5.0009370E-02  4.4695875E-03  1.3496959E-06
  0.7500000      5.0009906E-02  3.9918632E-03  1.6217416E-06
  0.7500000      5.0010443E-02  3.5846289E-03  1.9318118E-06
  0.7500000      5.0010979E-02  3.2347734E-03  2.2833060E-06
  0.7500000      5.0011531E-02  2.9320987E-03  2.6798132E-06
  0.7500000      5.0012082E-02  2.6685747E-03  3.1251170E-06
  0.7500000      5.0012633E-02  2.4378113E-03  3.6232036E-06
  0.7500000      5.0013192E-02  2.2346713E-03  4.1782664E-06
  0.7500000      5.0013751E-02  2.0549865E-03  4.7947087E-06
  0.7500000      5.0014324E-02  1.8953463E-03  5.4771463E-06
  0.7500000      5.0014898E-02  1.7529388E-03  6.2304061E-06
  0.7500000      5.0015479E-02  1.6254282E-03  7.0595211E-06
  0.7500000      5.0016075E-02  1.5108611E-03  7.9697256E-06
  0.7500000      5.0016671E-02  1.4075937E-03  8.9664409E-06
  0.7500000      5.0017267E-02  1.3142346E-03  1.0055263E-05
  0.7500000      5.0017878E-02  1.2295991E-03  1.1241938E-05
  0.7500000      5.0018489E-02  1.1526737E-03  1.2532335E-05
  0.7500000      5.0019115E-02  1.0825866E-03  1.3932415E-05
  0.7500000      5.0019749E-02  1.0185847E-03  1.5448190E-05
  0.7500000      5.0020382E-02  9.6001395E-04  1.7085669E-05
  0.7500000      5.0021037E-02  9.0630475E-04  1.8850809E-05
  0.7500000      5.0021693E-02  8.5695833E-04  2.0749452E-05
  0.7500000      5.0022356E-02  8.1153651E-04  2.2787244E-05
  0.7500000      5.0023034E-02  7.6965301E-04  2.4969560E-05
  0.7500000      5.0023712E-02  7.3096604E-04  2.7301427E-05
  0.7500000      5.0024405E-02  6.9517212E-04  2.9787425E-05
  0.7500000      5.0025105E-02  6.6200085E-04  3.2431592E-05
  0.7500000      5.0025821E-02  6.3121109E-04  3.5237339E-05
  0.7500000      5.0026551E-02  6.0258666E-04  3.8207341E-05
  0.7500000      5.0027281E-02  5.7593343E-04  4.1343461E-05
  0.7500000      5.0028026E-02  5.5107696E-04  4.4646662E-05
  0.7500000      5.0028786E-02  5.2785990E-04  4.8116926E-05
  0.7500000      5.0029553E-02  5.0614018E-04  5.1753203E-05
  0.7500000      5.0030336E-02  4.8578935E-04  5.5553370E-05
  0.7500000      5.0031126E-02  4.6669104E-04  5.9514194E-05
  0.7500000      5.0031930E-02  4.4873988E-04  6.3631334E-05
  0.7500000      5.0032750E-02  4.3184031E-04  6.7899353E-05
  0.7500000      5.0033584E-02  4.1590555E-04  7.2311756E-05
  0.7500000      5.0034434E-02  4.0085701E-04  7.6861055E-05
  0.7500000      5.0035290E-02  3.8662326E-04  8.1538848E-05
  0.7500000      5.0036162E-02  3.7313948E-04  8.6335887E-05
  0.7500000      5.0037056E-02  3.6034695E-04  9.1242247E-05
  0.7500000      5.0037950E-02  3.4819235E-04  9.6247371E-05
  0.7500000      5.0038874E-02  3.3662739E-04  1.0134028E-04
  0.7500000      5.0039813E-02  3.2560824E-04  1.0650964E-04
  0.7500000      5.0040767E-02  3.1509527E-04  1.1174392E-04
  0.7500000      5.0041728E-02  3.0505250E-04  1.1703155E-04
  0.7500000      5.0042719E-02  2.9544742E-04  1.2236099E-04
  0.7500000      5.0043717E-02  2.8625049E-04  1.2772088E-04
  0.7500000      5.0044738E-02  2.7743512E-04  1.3310014E-04
  0.7500000      5.0045773E-02  2.6897696E-04  1.3848807E-04
  0.7500000      5.0046831E-02  2.6085420E-04  1.4387438E-04
  0.7500000      5.0047904E-02  2.5304680E-04  1.4924933E-04
  0.7500000      5.0049007E-02  2.4553674E-04  1.5460369E-04
  0.7500000      5.0050117E-02  2.3830755E-04  1.5992890E-04
  0.7500000      5.0051257E-02  2.3134419E-04  1.6521694E-04
  0.7500000      5.0052404E-02  2.2463303E-04  1.7046049E-04
  0.7500000      5.0053589E-02  2.1816147E-04  1.7565288E-04
  0.7500000      5.0054789E-02  2.1191809E-04  1.8078805E-04
  0.7500000      5.0056010E-02  2.0589233E-04  1.8586058E-04
  0.7500000      5.0057255E-02  2.0007431E-04  1.9086583E-04
  0.7500000      5.0058521E-02  1.9445206E-04  1.9580239E-04
  0.7500000      5.0059810E-02  1.8901328E-04  2.0067065E-04
  0.7500000      5.0061129E-02  1.8374852E-04  2.0546795E-04
  0.7500000      5.0062470E-02  1.7864975E-04  2.1019086E-04
  0.7500000      5.0063834E-02  1.7370966E-04  2.1483609E-04
  0.7500000      5.0065234E-02  1.6892156E-04  2.1940068E-04
  0.7500000      5.0066650E-02  1.6427922E-04  2.2388203E-04
  0.7500000      5.0068095E-02  1.5977693E-04  2.2827782E-04
  0.7500000      5.0069571E-02  1.5540932E-04  2.3258614E-04
  0.7500000      5.0071076E-02  1.5117141E-04  2.3680535E-04
  0.7500000      5.0072595E-02  1.4705857E-04  2.4093414E-04
  0.7500000      5.0074160E-02  1.4306641E-04  2.4497142E-04
  0.7500000      5.0075755E-02  1.3919087E-04  2.4891648E-04
  0.7500000      5.0077379E-02  1.3542807E-04  2.5276875E-04
  0.7500000      5.0079025E-02  1.3177434E-04  2.5652800E-04
  0.7500000      5.0080717E-02  1.2822627E-04  2.6019418E-04
  0.7500000      5.0082430E-02  1.2478052E-04  2.6376740E-04
  0.7500000      5.0084181E-02  1.2143396E-04  2.6724805E-04
  0.7500000      5.0085962E-02  1.1818361E-04  2.7063664E-04
  0.7500000      5.0087787E-02  1.1502660E-04  2.7393381E-04
  0.7500000      5.0089642E-02  1.1196015E-04  2.7714041E-04
  0.7500000      5.0091535E-02  1.0898162E-04  2.8025737E-04
  0.7500000      5.0093465E-02  1.0608844E-04  2.8328574E-04
  0.7500000      5.0095439E-02  1.0327813E-04  2.8622674E-04
  0.7500000      5.0097436E-02  1.0054830E-04  2.8908160E-04
  0.7500000      5.0099492E-02  9.7896627E-05  2.9185158E-04
  0.7500000      5.0101578E-02  9.5320873E-05  2.9453810E-04
  0.7500000      5.0103702E-02  9.2818853E-05  2.9714260E-04
  0.7500000      5.0105870E-02  9.0388450E-05  2.9966660E-04
  0.7500000      5.0108090E-02  8.8027606E-05  3.0211153E-04
  0.7500000      5.0110340E-02  8.5734340E-05  3.0447898E-04
  0.7500000      5.0112650E-02  8.3506689E-05  3.0677050E-04
  0.7500000      5.0114989E-02  8.1342776E-05  3.0898768E-04
  0.7500000      5.0117388E-02  7.9240745E-05  3.1113205E-04
  0.7500000      5.0119832E-02  7.7198813E-05  3.1320524E-04
  0.7500000      5.0122321E-02  7.5215241E-05  3.1520886E-04
  0.7500000      5.0124869E-02  7.3288335E-05  3.1714438E-04
  0.7500000      5.0127462E-02  7.1416449E-05  3.1901340E-04
  0.7500000      5.0130099E-02  6.9597962E-05  3.2081746E-04
  0.7500000      5.0132796E-02  6.7831337E-05  3.2255807E-04
  0.7500000      5.0135553E-02  6.6115048E-05  3.2423672E-04
  0.7500000      5.0138354E-02  6.4447624E-05  3.2585493E-04
  0.7500000      5.0141215E-02  6.2827647E-05  3.2741402E-04
  0.7500000      5.0144136E-02  6.1253719E-05  3.2891554E-04
  0.7500000      5.0147116E-02  5.9724502E-05  3.3036081E-04
  0.7500000      5.0150156E-02  5.8238700E-05  3.3175125E-04
  0.7500000      5.0153255E-02  5.6795041E-05  3.3308816E-04
  0.7500000      5.0156415E-02  5.5392309E-05  3.3437283E-04
  0.7500000      5.0159633E-02  5.4029300E-05  3.3560663E-04
  0.7500000      5.0162926E-02  5.2704840E-05  3.3679081E-04
  0.7500000      5.0166279E-02  5.1417730E-05  3.3792661E-04
  0.7500000      5.0169706E-02  5.0166720E-05  3.3901536E-04
  0.7500000      5.0173201E-02  4.8950551E-05  3.4005818E-04
  0.7500000      5.0176762E-02  4.7768073E-05  3.4105603E-04
  0.7500000      5.0180398E-02  4.6618159E-05  3.4200991E-04
  0.7500000      5.0184108E-02  4.5499673E-05  3.4292057E-04
  0.7500000      5.0187893E-02  4.4411616E-05  3.4378871E-04
  0.7500000      5.0191753E-02  4.3353051E-05  3.4461493E-04
  0.7500000      5.0195694E-02  4.2323059E-05  3.4539978E-04
  0.7500000      5.0199702E-02  4.1320782E-05  3.4614385E-04
  0.7500000      5.0203808E-02  4.0345367E-05  3.4684764E-04
  0.7500000      5.0207987E-02  3.9396007E-05  3.4751167E-04
  0.7500000      5.0212249E-02  3.8471902E-05  3.4813647E-04
  0.7500000      5.0216608E-02  3.7572296E-05  3.4872245E-04
  0.7500000      5.0221048E-02  3.6696456E-05  3.4927012E-04
  0.7500000      5.0225578E-02  3.5843666E-05  3.4977982E-04
  0.7500000      5.0230205E-02  3.5013240E-05  3.5025203E-04
  0.7500000      5.0234914E-02  3.4204517E-05  3.5068716E-04
  0.7500000      5.0239727E-02  3.3416851E-05  3.5108556E-04
  0.7500000      5.0244637E-02  3.2649619E-05  3.5144755E-04
  0.7500000      5.0249651E-02  3.1902222E-05  3.5177352E-04
  0.7500000      5.0254762E-02  3.1174088E-05  3.5206377E-04
  0.7500000      5.0259970E-02  3.0464642E-05  3.5231863E-04
  0.7500000      5.0265290E-02  2.9773351E-05  3.5253837E-04
  0.7500000      5.0270721E-02  2.9099687E-05  3.5272323E-04
  0.7500000      5.0276250E-02  2.8443143E-05  3.5287358E-04
  0.7500000      5.0281905E-02  2.7803226E-05  3.5298953E-04
  0.7500000      5.0287671E-02  2.7179463E-05  3.5307140E-04
  0.7500000      5.0293550E-02  2.6571395E-05  3.5311939E-04
  0.7500000      5.0299555E-02  2.5978577E-05  3.5313371E-04
  0.7500000      5.0305679E-02  2.5400579E-05  3.5311456E-04
  0.7500000      5.0311923E-02  2.4836985E-05  3.5306212E-04
  0.7500000      5.0318301E-02  2.4287394E-05  3.5297649E-04
  0.7500000      5.0324798E-02  2.3751412E-05  3.5285795E-04
  0.7500000      5.0331436E-02  2.3228667E-05  3.5270659E-04
  0.7500000      5.0338209E-02  2.2718794E-05  3.5252259E-04
  0.7500000      5.0345115E-02  2.2221438E-05  3.5230606E-04
